"time","temperature_2m","year"
2016-07-02 05:00:00,99.7,2016
2016-07-02 06:00:00,100.4,2016
2016-07-02 07:00:00,100.5,2016
2016-07-02 08:00:00,100.3,2016
2016-07-02 09:00:00,100.2,2016
2016-07-02 10:00:00,99.6,2016
2016-07-02 11:00:00,96.8,2016
2016-07-02 12:00:00,93,2016
2016-07-02 13:00:00,90.8,2016
2016-07-02 14:00:00,88.9,2016
2016-07-02 15:00:00,87,2016
2016-07-02 16:00:00,84.2,2016
2016-07-02 17:00:00,82.9,2016
2016-07-02 18:00:00,81.9,2016
2016-07-02 19:00:00,80.8,2016
2016-07-02 20:00:00,79.1,2016
2016-07-02 21:00:00,79.6,2016
2016-07-02 22:00:00,82.4,2016
2016-07-02 23:00:00,85.9,2016
2016-07-03,89.1,2016
2016-07-03 01:00:00,92.3,2016
2016-07-03 02:00:00,94.7,2016
2016-07-03 03:00:00,96.1,2016
2016-07-03 04:00:00,97.5,2016
2016-07-03 05:00:00,98.6,2016
2016-07-03 06:00:00,99,2016
2016-07-03 07:00:00,98.7,2016
2016-07-03 08:00:00,98.4,2016
2016-07-03 09:00:00,97.1,2016
2016-07-03 10:00:00,94.5,2016
2016-07-03 11:00:00,91.5,2016
2016-07-03 12:00:00,89.5,2016
2016-07-03 13:00:00,87.4,2016
2016-07-03 14:00:00,85.3,2016
2016-07-03 15:00:00,83.1,2016
2016-07-03 16:00:00,81.2,2016
2016-07-03 17:00:00,79.5,2016
2016-07-03 18:00:00,78,2016
2016-07-03 19:00:00,76.2,2016
2016-07-03 20:00:00,74.8,2016
2016-07-03 21:00:00,76.5,2016
2016-07-03 22:00:00,81.1,2016
2016-07-03 23:00:00,85.8,2016
2016-07-04,89.1,2016
2016-07-04 01:00:00,91.5,2016
2016-07-04 02:00:00,93.5,2016
2016-07-04 03:00:00,94.8,2016
2016-07-04 04:00:00,96.1,2016
2016-07-04 05:00:00,97.2,2016
2016-07-04 06:00:00,97.8,2016
2016-07-04 07:00:00,98.3,2016
2016-07-04 08:00:00,97.8,2016
2016-07-04 09:00:00,97.7,2016
2016-07-04 10:00:00,97.1,2016
2016-07-04 11:00:00,95.9,2016
2016-07-04 12:00:00,92.6,2016
2016-07-04 13:00:00,88.2,2016
2016-07-04 14:00:00,86.1,2016
2016-07-04 15:00:00,84.7,2016
2016-07-04 16:00:00,83.3,2016
2016-07-04 17:00:00,81.8,2016
2016-07-04 18:00:00,80,2016
2016-07-04 19:00:00,78.3,2016
2016-07-04 20:00:00,77.2,2016
2016-07-04 21:00:00,78.6,2016
2016-07-04 22:00:00,81.1,2016
2016-07-04 23:00:00,83.2,2016
2016-07-05,84.8,2016
2016-07-05 01:00:00,86.5,2016
2016-07-05 02:00:00,88.7,2016
2016-07-05 03:00:00,90,2016
2016-07-05 04:00:00,91.2,2016
2016-07-05 05:00:00,92.4,2016
2016-07-05 06:00:00,93.3,2016
2016-07-05 07:00:00,93.6,2016
2016-07-05 08:00:00,93,2016
2016-07-05 09:00:00,91.9,2016
2016-07-05 10:00:00,91.7,2016
2016-07-05 11:00:00,89.7,2016
2016-07-05 12:00:00,81.8,2016
2016-07-05 13:00:00,74.8,2016
2016-07-05 14:00:00,71.8,2016
2016-07-05 15:00:00,68.3,2016
2016-07-05 16:00:00,67.9,2016
2016-07-05 17:00:00,67.8,2016
2016-07-05 18:00:00,67.5,2016
2016-07-05 19:00:00,67.1,2016
2016-07-05 20:00:00,66.9,2016
2016-07-05 21:00:00,67,2016
2016-07-05 22:00:00,67.9,2016
2016-07-05 23:00:00,69.8,2016
2016-07-06,72.4,2016
2016-07-06 01:00:00,74.7,2016
2016-07-06 02:00:00,77.1,2016
2016-07-06 03:00:00,80.9,2016
2016-07-06 04:00:00,82.5,2016
2016-07-06 05:00:00,83.8,2016
2016-07-06 06:00:00,85.1,2016
2016-07-06 07:00:00,85.8,2016
2016-07-06 08:00:00,86.3,2016
2016-07-06 09:00:00,85.9,2016
2016-07-06 10:00:00,83.3,2016
2016-07-06 11:00:00,79.9,2016
2016-07-06 12:00:00,77.5,2016
2016-07-06 13:00:00,75.6,2016
2016-07-06 14:00:00,73.8,2016
2016-07-06 15:00:00,71.4,2016
2016-07-06 16:00:00,69.4,2016
2016-07-06 17:00:00,68,2016
2016-07-06 18:00:00,67.2,2016
2016-07-06 19:00:00,67.2,2016
2016-07-06 20:00:00,67,2016
2016-07-06 21:00:00,68.2,2016
2016-07-06 22:00:00,72.2,2016
2016-07-06 23:00:00,76.9,2016
2016-07-07,80.3,2016
2016-07-07 01:00:00,82.5,2016
2016-07-07 02:00:00,84.9,2016
2016-07-07 03:00:00,87,2016
2016-07-07 04:00:00,87.9,2016
2016-07-07 05:00:00,88.8,2016
2016-07-07 06:00:00,89.5,2016
2016-07-07 07:00:00,90,2016
2016-07-07 08:00:00,89.6,2016
2016-07-07 09:00:00,88.5,2016
2016-07-07 10:00:00,86.2,2016
2016-07-07 11:00:00,83.3,2016
2016-07-07 12:00:00,80.5,2016
2016-07-07 13:00:00,78,2016
2016-07-07 14:00:00,75.8,2016
2016-07-07 15:00:00,74.6,2016
2016-07-07 16:00:00,73.7,2016
2016-07-07 17:00:00,72.6,2016
2016-07-07 18:00:00,71.1,2016
2016-07-07 19:00:00,69.6,2016
2016-07-07 20:00:00,68.2,2016
2016-07-07 21:00:00,69.6,2016
2016-07-07 22:00:00,73.8,2016
2016-07-07 23:00:00,78.1,2016
2016-07-08,81.1,2016
2016-07-08 01:00:00,83.3,2016
2016-07-08 02:00:00,85.2,2016
2016-07-08 03:00:00,88,2016
2016-07-08 04:00:00,89.7,2016
2016-07-08 05:00:00,91,2016
2016-07-08 06:00:00,91.9,2016
2016-07-08 07:00:00,91.9,2016
2016-07-08 08:00:00,91.5,2016
2016-07-08 09:00:00,91.2,2016
2016-07-08 10:00:00,90.4,2016
2016-07-08 11:00:00,88.3,2016
2016-07-08 12:00:00,85.6,2016
2016-07-08 13:00:00,82.8,2016
2016-07-08 14:00:00,80.1,2016
2016-07-08 15:00:00,76.9,2016
2016-07-08 16:00:00,74.4,2016
2016-07-08 17:00:00,72.2,2016
2016-07-08 18:00:00,70.2,2016
2016-07-08 19:00:00,68.6,2016
2016-07-08 20:00:00,67.3,2016
2016-07-08 21:00:00,68.6,2016
2016-07-08 22:00:00,71.9,2016
2016-07-08 23:00:00,75.3,2016
2017-07-01,83.8,2017
2017-07-01 01:00:00,87,2017
2017-07-01 02:00:00,89.9,2017
2017-07-01 03:00:00,91.7,2017
2017-07-01 04:00:00,92.6,2017
2017-07-01 05:00:00,93.3,2017
2017-07-01 06:00:00,91.9,2017
2017-07-01 07:00:00,87,2017
2017-07-01 08:00:00,88.9,2017
2017-07-01 09:00:00,89.9,2017
2017-07-01 10:00:00,88.1,2017
2017-07-01 11:00:00,86.2,2017
2017-07-01 12:00:00,83.4,2017
2017-07-01 13:00:00,81.7,2017
2017-07-01 14:00:00,79.7,2017
2017-07-01 15:00:00,79.1,2017
2017-07-01 16:00:00,78.4,2017
2017-07-01 17:00:00,76.7,2017
2017-07-01 18:00:00,74.7,2017
2017-07-01 19:00:00,73.5,2017
2017-07-01 20:00:00,75.2,2017
2017-07-01 21:00:00,75.8,2017
2017-07-01 22:00:00,77.8,2017
2017-07-01 23:00:00,79.6,2017
2017-07-02,82.8,2017
2017-07-02 01:00:00,85.2,2017
2017-07-02 02:00:00,86.4,2017
2017-07-02 03:00:00,87.5,2017
2017-07-02 04:00:00,88.8,2017
2017-07-02 05:00:00,89.2,2017
2017-07-02 06:00:00,89.3,2017
2017-07-02 07:00:00,88.5,2017
2017-07-02 08:00:00,83.9,2017
2017-07-02 09:00:00,82.5,2017
2017-07-02 10:00:00,81,2017
2017-07-02 11:00:00,79.2,2017
2017-07-02 12:00:00,78.9,2017
2017-07-02 13:00:00,76.8,2017
2017-07-02 14:00:00,74.1,2017
2017-07-02 15:00:00,71.7,2017
2017-07-02 16:00:00,69.3,2017
2017-07-02 17:00:00,69,2017
2017-07-02 18:00:00,68.4,2017
2017-07-02 19:00:00,67.6,2017
2017-07-02 20:00:00,67.4,2017
2017-07-02 21:00:00,68.2,2017
2017-07-02 22:00:00,68.7,2017
2017-07-02 23:00:00,69.1,2017
2017-07-03,69.2,2017
2017-07-03 01:00:00,72.1,2017
2017-07-03 02:00:00,74.2,2017
2017-07-03 03:00:00,74.2,2017
2017-07-03 04:00:00,75.5,2017
2017-07-03 05:00:00,77.1,2017
2017-07-03 06:00:00,78.2,2017
2017-07-03 07:00:00,79.6,2017
2017-07-03 08:00:00,76.8,2017
2017-07-03 09:00:00,75.6,2017
2017-07-03 10:00:00,73.9,2017
2017-07-03 11:00:00,72.7,2017
2017-07-03 12:00:00,71.2,2017
2017-07-03 13:00:00,69.4,2017
2017-07-03 14:00:00,68,2017
2017-07-03 15:00:00,67,2017
2017-07-03 16:00:00,66.2,2017
2017-07-03 17:00:00,65.3,2017
2017-07-03 18:00:00,64.6,2017
2017-07-03 19:00:00,64.1,2017
2017-07-03 20:00:00,64.6,2017
2017-07-03 21:00:00,66.2,2017
2017-07-03 22:00:00,67.9,2017
2017-07-03 23:00:00,69.1,2017
2017-07-04,70.2,2017
2017-07-04 01:00:00,71.7,2017
2017-07-04 02:00:00,74.8,2017
2017-07-04 03:00:00,75.8,2017
2017-07-04 04:00:00,77.2,2017
2017-07-04 05:00:00,78.5,2017
2017-07-04 06:00:00,78.2,2017
2017-07-04 07:00:00,78.9,2017
2017-07-04 08:00:00,77.1,2017
2017-07-04 09:00:00,76.5,2017
2017-07-04 10:00:00,75.4,2017
2017-07-04 11:00:00,73.1,2017
2017-07-04 12:00:00,71.4,2017
2017-07-04 13:00:00,69.9,2017
2017-07-04 14:00:00,69.4,2017
2017-07-04 15:00:00,68.7,2017
2017-07-04 16:00:00,68.9,2017
2017-07-04 17:00:00,68.2,2017
2017-07-04 18:00:00,67.3,2017
2017-07-04 19:00:00,66.8,2017
2017-07-04 20:00:00,66.8,2017
2017-07-04 21:00:00,67.5,2017
2017-07-04 22:00:00,69.2,2017
2017-07-04 23:00:00,69.7,2017
2017-07-05,71.9,2017
2017-07-05 01:00:00,70.6,2017
2017-07-05 02:00:00,74.3,2017
2017-07-05 03:00:00,75.1,2017
2017-07-05 04:00:00,77.3,2017
2017-07-05 05:00:00,75.7,2017
2017-07-05 06:00:00,75.1,2017
2017-07-05 07:00:00,74.8,2017
2017-07-05 08:00:00,69.9,2017
2017-07-05 09:00:00,68.9,2017
2017-07-05 10:00:00,68,2017
2017-07-05 11:00:00,67.5,2017
2017-07-05 12:00:00,66.9,2017
2017-07-05 13:00:00,66.4,2017
2017-07-05 14:00:00,65.7,2017
2017-07-05 15:00:00,66,2017
2017-07-05 16:00:00,66,2017
2017-07-05 17:00:00,66.4,2017
2017-07-05 18:00:00,66.3,2017
2017-07-05 19:00:00,65.5,2017
2017-07-05 20:00:00,65.9,2017
2017-07-05 21:00:00,67.1,2017
2017-07-05 22:00:00,68.2,2017
2017-07-05 23:00:00,69.4,2017
2017-07-06,71.1,2017
2017-07-06 01:00:00,70.8,2017
2017-07-06 02:00:00,74.3,2017
2017-07-06 03:00:00,77.2,2017
2017-07-06 04:00:00,79.1,2017
2017-07-06 05:00:00,79.3,2017
2017-07-06 06:00:00,78.6,2017
2017-07-06 07:00:00,78.8,2017
2017-07-06 08:00:00,75.3,2017
2017-07-06 09:00:00,75.7,2017
2017-07-06 10:00:00,73.2,2017
2017-07-06 11:00:00,71.1,2017
2017-07-06 12:00:00,69.9,2017
2017-07-06 13:00:00,68.8,2017
2017-07-06 14:00:00,68.1,2017
2017-07-06 15:00:00,66.6,2017
2017-07-06 16:00:00,65.6,2017
2017-07-06 17:00:00,64.5,2017
2017-07-06 18:00:00,63.5,2017
2017-07-06 19:00:00,62.8,2017
2017-07-06 20:00:00,63.3,2017
2017-07-06 21:00:00,65.8,2017
2017-07-06 22:00:00,69.6,2017
2017-07-06 23:00:00,73.6,2017
2017-07-07,77.4,2017
2017-07-07 01:00:00,80.1,2017
2017-07-07 02:00:00,81.7,2017
2017-07-07 03:00:00,83,2017
2017-07-07 04:00:00,84.2,2017
2017-07-07 05:00:00,85.1,2017
2017-07-07 06:00:00,85.9,2017
2017-07-07 07:00:00,86.6,2017
2017-07-07 08:00:00,86.7,2017
2017-07-07 09:00:00,85.5,2017
2017-07-07 10:00:00,81.2,2017
2017-07-07 11:00:00,78.1,2017
2017-07-07 12:00:00,75.6,2017
2017-07-07 13:00:00,75.3,2017
2017-07-07 14:00:00,77.1,2017
2017-07-07 15:00:00,75.9,2017
2017-07-07 16:00:00,70.3,2017
2017-07-07 17:00:00,69,2017
2017-07-07 18:00:00,67.6,2017
2017-07-07 19:00:00,68,2017
2017-07-07 20:00:00,67.2,2017
2017-07-07 21:00:00,69.5,2017
2017-07-07 22:00:00,74,2017
2017-07-07 23:00:00,79.6,2017
2017-07-08,83.5,2017
2017-07-08 01:00:00,86.1,2017
2017-07-08 02:00:00,88.1,2017
2017-07-08 03:00:00,90.2,2017
2017-07-08 04:00:00,91.8,2017
2017-07-08 05:00:00,92.8,2017
2017-07-08 06:00:00,92.8,2017
2017-07-08 07:00:00,92.9,2017
2017-07-08 08:00:00,93.2,2017
2017-07-08 09:00:00,92.6,2017
2017-07-08 10:00:00,88.2,2017
2017-07-08 11:00:00,83.9,2017
2017-07-08 12:00:00,81.5,2017
2017-07-08 13:00:00,79.2,2017
2017-07-08 14:00:00,76.9,2017
2017-07-08 15:00:00,74.6,2017
2017-07-08 16:00:00,73.4,2017
2017-07-08 17:00:00,72.6,2017
2017-07-08 18:00:00,70.8,2017
2017-07-08 19:00:00,72.5,2017
2017-07-08 20:00:00,70.5,2017
2017-07-08 21:00:00,71.7,2017
2017-07-08 22:00:00,77.1,2017
2017-07-08 23:00:00,83,2017
2018-07-01,74.6,2018
2018-07-01 01:00:00,77.6,2018
2018-07-01 02:00:00,79.8,2018
2018-07-01 03:00:00,82.2,2018
2018-07-01 04:00:00,84.3,2018
2018-07-01 05:00:00,85.2,2018
2018-07-01 06:00:00,86.4,2018
2018-07-01 07:00:00,86.7,2018
2018-07-01 08:00:00,85.5,2018
2018-07-01 09:00:00,84.9,2018
2018-07-01 10:00:00,83.4,2018
2018-07-01 11:00:00,81.6,2018
2018-07-01 12:00:00,80.1,2018
2018-07-01 13:00:00,78.8,2018
2018-07-01 14:00:00,77.3,2018
2018-07-01 15:00:00,75.5,2018
2018-07-01 16:00:00,73.6,2018
2018-07-01 17:00:00,72.1,2018
2018-07-01 18:00:00,70.4,2018
2018-07-01 19:00:00,68.6,2018
2018-07-01 20:00:00,70.2,2018
2018-07-01 21:00:00,73.5,2018
2018-07-01 22:00:00,76.9,2018
2018-07-01 23:00:00,81.2,2018
2018-07-02,84.4,2018
2018-07-02 01:00:00,87.5,2018
2018-07-02 02:00:00,89.6,2018
2018-07-02 03:00:00,89.3,2018
2018-07-02 04:00:00,90.5,2018
2018-07-02 05:00:00,91.5,2018
2018-07-02 06:00:00,90.1,2018
2018-07-02 07:00:00,90.6,2018
2018-07-02 08:00:00,92.1,2018
2018-07-02 09:00:00,91,2018
2018-07-02 10:00:00,88.5,2018
2018-07-02 11:00:00,86.7,2018
2018-07-02 12:00:00,84.3,2018
2018-07-02 13:00:00,81.6,2018
2018-07-02 14:00:00,79.8,2018
2018-07-02 15:00:00,78.1,2018
2018-07-02 16:00:00,76.4,2018
2018-07-02 17:00:00,74,2018
2018-07-02 18:00:00,71.9,2018
2018-07-02 19:00:00,70.8,2018
2018-07-02 20:00:00,69.3,2018
2018-07-02 21:00:00,71.2,2018
2018-07-02 22:00:00,75.5,2018
2018-07-02 23:00:00,79.9,2018
2018-07-03,82.7,2018
2018-07-03 01:00:00,84.6,2018
2018-07-03 02:00:00,86.1,2018
2018-07-03 03:00:00,87.1,2018
2018-07-03 04:00:00,88.6,2018
2018-07-03 05:00:00,90.4,2018
2018-07-03 06:00:00,90.6,2018
2018-07-03 07:00:00,89.6,2018
2018-07-03 08:00:00,87.5,2018
2018-07-03 09:00:00,88.3,2018
2018-07-03 10:00:00,86.5,2018
2018-07-03 11:00:00,84,2018
2018-07-03 12:00:00,81.9,2018
2018-07-03 13:00:00,79.8,2018
2018-07-03 14:00:00,78.8,2018
2018-07-03 15:00:00,75.7,2018
2018-07-03 16:00:00,73.7,2018
2018-07-03 17:00:00,72,2018
2018-07-03 18:00:00,69.6,2018
2018-07-03 19:00:00,66.6,2018
2018-07-03 20:00:00,64.5,2018
2018-07-03 21:00:00,67.4,2018
2018-07-03 22:00:00,71,2018
2018-07-03 23:00:00,74.5,2018
2018-07-04,77.5,2018
2018-07-04 01:00:00,79.8,2018
2018-07-04 02:00:00,75.3,2018
2018-07-04 03:00:00,79.3,2018
2018-07-04 04:00:00,80.9,2018
2018-07-04 05:00:00,82.1,2018
2018-07-04 06:00:00,82.9,2018
2018-07-04 07:00:00,82.6,2018
2018-07-04 08:00:00,84.9,2018
2018-07-04 09:00:00,82.7,2018
2018-07-04 10:00:00,80.7,2018
2018-07-04 11:00:00,79.7,2018
2018-07-04 12:00:00,78.6,2018
2018-07-04 13:00:00,76.5,2018
2018-07-04 14:00:00,74.4,2018
2018-07-04 15:00:00,71.8,2018
2018-07-04 16:00:00,68.4,2018
2018-07-04 17:00:00,68.2,2018
2018-07-04 18:00:00,67.8,2018
2018-07-04 19:00:00,67.1,2018
2018-07-04 20:00:00,65.4,2018
2018-07-04 21:00:00,66.7,2018
2018-07-04 22:00:00,69.9,2018
2018-07-04 23:00:00,73.4,2018
2018-07-05,76.4,2018
2018-07-05 01:00:00,78.6,2018
2018-07-05 02:00:00,80.1,2018
2018-07-05 03:00:00,81.6,2018
2018-07-05 04:00:00,82.7,2018
2018-07-05 05:00:00,83.5,2018
2018-07-05 06:00:00,84.5,2018
2018-07-05 07:00:00,85.2,2018
2018-07-05 08:00:00,84.4,2018
2018-07-05 09:00:00,83.5,2018
2018-07-05 10:00:00,82.9,2018
2018-07-05 11:00:00,81.4,2018
2018-07-05 12:00:00,80.2,2018
2018-07-05 13:00:00,78.5,2018
2018-07-05 14:00:00,76.8,2018
2018-07-05 15:00:00,75.1,2018
2018-07-05 16:00:00,73.4,2018
2018-07-05 17:00:00,71.3,2018
2018-07-05 18:00:00,70,2018
2018-07-05 19:00:00,68.6,2018
2018-07-05 20:00:00,67.9,2018
2018-07-05 21:00:00,69.1,2018
2018-07-05 22:00:00,69.3,2018
2018-07-05 23:00:00,71.5,2018
2018-07-06,72.6,2018
2018-07-06 01:00:00,73.4,2018
2018-07-06 02:00:00,73,2018
2018-07-06 03:00:00,75.5,2018
2018-07-06 04:00:00,77.4,2018
2018-07-06 05:00:00,79.3,2018
2018-07-06 06:00:00,80.3,2018
2018-07-06 07:00:00,80.9,2018
2018-07-06 08:00:00,81.1,2018
2018-07-06 09:00:00,79.7,2018
2018-07-06 10:00:00,78.9,2018
2018-07-06 11:00:00,78.7,2018
2018-07-06 12:00:00,77.6,2018
2018-07-06 13:00:00,76.2,2018
2018-07-06 14:00:00,74.7,2018
2018-07-06 15:00:00,73,2018
2018-07-06 16:00:00,71.4,2018
2018-07-06 17:00:00,70,2018
2018-07-06 18:00:00,69.2,2018
2018-07-06 19:00:00,68.5,2018
2018-07-06 20:00:00,66.7,2018
2018-07-06 21:00:00,68.4,2018
2018-07-06 22:00:00,71.7,2018
2018-07-06 23:00:00,75.5,2018
2018-07-07,78.6,2018
2018-07-07 01:00:00,80.8,2018
2018-07-07 02:00:00,83,2018
2018-07-07 03:00:00,85.1,2018
2018-07-07 04:00:00,86.7,2018
2018-07-07 05:00:00,87.7,2018
2018-07-07 06:00:00,88.3,2018
2018-07-07 07:00:00,88.5,2018
2018-07-07 08:00:00,88.3,2018
2018-07-07 09:00:00,87,2018
2018-07-07 10:00:00,85.9,2018
2018-07-07 11:00:00,85.1,2018
2018-07-07 12:00:00,83.8,2018
2018-07-07 13:00:00,82.2,2018
2018-07-07 14:00:00,81.3,2018
2018-07-07 15:00:00,80.4,2018
2018-07-07 16:00:00,77.4,2018
2018-07-07 17:00:00,76.2,2018
2018-07-07 18:00:00,74.6,2018
2018-07-07 19:00:00,73.3,2018
2018-07-07 20:00:00,70.5,2018
2018-07-07 21:00:00,72,2018
2018-07-07 22:00:00,76.2,2018
2018-07-07 23:00:00,80.7,2018
2018-07-08,84.6,2018
2018-07-08 01:00:00,87.5,2018
2018-07-08 02:00:00,89.3,2018
2018-07-08 03:00:00,90.7,2018
2018-07-08 04:00:00,92.2,2018
2018-07-08 05:00:00,93.3,2018
2018-07-08 06:00:00,94.2,2018
2018-07-08 07:00:00,94.7,2018
2018-07-08 08:00:00,94.8,2018
2018-07-08 09:00:00,94.8,2018
2018-07-08 10:00:00,94.2,2018
2018-07-08 11:00:00,90.5,2018
2018-07-08 12:00:00,89.1,2018
2018-07-08 13:00:00,87.5,2018
2018-07-08 14:00:00,86.2,2018
2018-07-08 15:00:00,84.4,2018
2018-07-08 16:00:00,82.5,2018
2018-07-08 17:00:00,80.5,2018
2018-07-08 18:00:00,78.8,2018
2018-07-08 19:00:00,77.4,2018
2018-07-08 20:00:00,76.1,2018
2018-07-08 21:00:00,78.9,2018
2018-07-08 22:00:00,82.1,2018
2018-07-08 23:00:00,84.5,2018
2019-07-01,76.2,2019
2019-07-01 01:00:00,78.9,2019
2019-07-01 02:00:00,80.9,2019
2019-07-01 03:00:00,82.5,2019
2019-07-01 04:00:00,83.6,2019
2019-07-01 05:00:00,84.8,2019
2019-07-01 06:00:00,85.7,2019
2019-07-01 07:00:00,86.1,2019
2019-07-01 08:00:00,85,2019
2019-07-01 09:00:00,84.1,2019
2019-07-01 10:00:00,82.7,2019
2019-07-01 11:00:00,82,2019
2019-07-01 12:00:00,80.5,2019
2019-07-01 13:00:00,78.6,2019
2019-07-01 14:00:00,78,2019
2019-07-01 15:00:00,75.3,2019
2019-07-01 16:00:00,75.3,2019
2019-07-01 17:00:00,73.5,2019
2019-07-01 18:00:00,71,2019
2019-07-01 19:00:00,68.4,2019
2019-07-01 20:00:00,67.3,2019
2019-07-01 21:00:00,69.3,2019
2019-07-01 22:00:00,73.6,2019
2019-07-01 23:00:00,78.6,2019
2019-07-02,83,2019
2019-07-02 01:00:00,86.4,2019
2019-07-02 02:00:00,88.8,2019
2019-07-02 03:00:00,90.6,2019
2019-07-02 04:00:00,92.1,2019
2019-07-02 05:00:00,93.1,2019
2019-07-02 06:00:00,93.8,2019
2019-07-02 07:00:00,94.2,2019
2019-07-02 08:00:00,92.8,2019
2019-07-02 09:00:00,92.7,2019
2019-07-02 10:00:00,91.8,2019
2019-07-02 11:00:00,89.6,2019
2019-07-02 12:00:00,88.2,2019
2019-07-02 13:00:00,86.2,2019
2019-07-02 14:00:00,84,2019
2019-07-02 15:00:00,82.2,2019
2019-07-02 16:00:00,80,2019
2019-07-02 17:00:00,77.9,2019
2019-07-02 18:00:00,76.2,2019
2019-07-02 19:00:00,75.3,2019
2019-07-02 20:00:00,73.3,2019
2019-07-02 21:00:00,74.4,2019
2019-07-02 22:00:00,79,2019
2019-07-02 23:00:00,84.1,2019
2019-07-03,88.5,2019
2019-07-03 01:00:00,91.5,2019
2019-07-03 02:00:00,93.4,2019
2019-07-03 03:00:00,94,2019
2019-07-03 04:00:00,94.9,2019
2019-07-03 05:00:00,95.4,2019
2019-07-03 06:00:00,95.3,2019
2019-07-03 07:00:00,95.1,2019
2019-07-03 08:00:00,95.8,2019
2019-07-03 09:00:00,95.1,2019
2019-07-03 10:00:00,93.5,2019
2019-07-03 11:00:00,91.8,2019
2019-07-03 12:00:00,88.9,2019
2019-07-03 13:00:00,82.6,2019
2019-07-03 14:00:00,79,2019
2019-07-03 15:00:00,77.1,2019
2019-07-03 16:00:00,76.3,2019
2019-07-03 17:00:00,75.3,2019
2019-07-03 18:00:00,75.5,2019
2019-07-03 19:00:00,73.7,2019
2019-07-03 20:00:00,76,2019
2019-07-03 21:00:00,74.9,2019
2019-07-03 22:00:00,77.1,2019
2019-07-03 23:00:00,78.6,2019
2019-07-04,81.8,2019
2019-07-04 01:00:00,84.7,2019
2019-07-04 02:00:00,86.8,2019
2019-07-04 03:00:00,89,2019
2019-07-04 04:00:00,91.5,2019
2019-07-04 05:00:00,92.3,2019
2019-07-04 06:00:00,92.4,2019
2019-07-04 07:00:00,92.7,2019
2019-07-04 08:00:00,91.5,2019
2019-07-04 09:00:00,90.9,2019
2019-07-04 10:00:00,88.8,2019
2019-07-04 11:00:00,85.2,2019
2019-07-04 12:00:00,82.8,2019
2019-07-04 13:00:00,80.7,2019
2019-07-04 14:00:00,78.5,2019
2019-07-04 15:00:00,76.7,2019
2019-07-04 16:00:00,74.6,2019
2019-07-04 17:00:00,72.8,2019
2019-07-04 18:00:00,71.3,2019
2019-07-04 19:00:00,69.3,2019
2019-07-04 20:00:00,66.2,2019
2019-07-04 21:00:00,68.7,2019
2019-07-04 22:00:00,71.9,2019
2019-07-04 23:00:00,76,2019
2019-07-05,79.8,2019
2019-07-05 01:00:00,83.3,2019
2019-07-05 02:00:00,86.3,2019
2019-07-05 03:00:00,88.6,2019
2019-07-05 04:00:00,90.2,2019
2019-07-05 05:00:00,91.2,2019
2019-07-05 06:00:00,91.8,2019
2019-07-05 07:00:00,91.5,2019
2019-07-05 08:00:00,91.5,2019
2019-07-05 09:00:00,90.6,2019
2019-07-05 10:00:00,88.4,2019
2019-07-05 11:00:00,86.8,2019
2019-07-05 12:00:00,85.1,2019
2019-07-05 13:00:00,82.9,2019
2019-07-05 14:00:00,80.8,2019
2019-07-05 15:00:00,78.8,2019
2019-07-05 16:00:00,77.1,2019
2019-07-05 17:00:00,76.1,2019
2019-07-05 18:00:00,74.5,2019
2019-07-05 19:00:00,73.4,2019
2019-07-05 20:00:00,71.8,2019
2019-07-05 21:00:00,73.8,2019
2019-07-05 22:00:00,77.3,2019
2019-07-05 23:00:00,80.2,2019
2019-07-06,81.9,2019
2019-07-06 01:00:00,83.9,2019
2019-07-06 02:00:00,86.1,2019
2019-07-06 03:00:00,88.5,2019
2019-07-06 04:00:00,90.4,2019
2019-07-06 05:00:00,91.5,2019
2019-07-06 06:00:00,92.4,2019
2019-07-06 07:00:00,92.4,2019
2019-07-06 08:00:00,91,2019
2019-07-06 09:00:00,90.2,2019
2019-07-06 10:00:00,88.8,2019
2019-07-06 11:00:00,87,2019
2019-07-06 12:00:00,85.1,2019
2019-07-06 13:00:00,82.6,2019
2019-07-06 14:00:00,80.7,2019
2019-07-06 15:00:00,79.8,2019
2019-07-06 16:00:00,78.7,2019
2019-07-06 17:00:00,77.5,2019
2019-07-06 18:00:00,74.6,2019
2019-07-06 19:00:00,74.1,2019
2019-07-06 20:00:00,73.5,2019
2019-07-06 21:00:00,74.3,2019
2019-07-06 22:00:00,76.7,2019
2019-07-06 23:00:00,80,2019
2019-07-07,82,2019
2019-07-07 01:00:00,83.9,2019
2019-07-07 02:00:00,84.7,2019
2019-07-07 03:00:00,88.1,2019
2019-07-07 04:00:00,89.6,2019
2019-07-07 05:00:00,90.8,2019
2019-07-07 06:00:00,92.4,2019
2019-07-07 07:00:00,91.5,2019
2019-07-07 08:00:00,85.4,2019
2019-07-07 09:00:00,86.1,2019
2019-07-07 10:00:00,83.1,2019
2019-07-07 11:00:00,79.6,2019
2019-07-07 12:00:00,78.5,2019
2019-07-07 13:00:00,75.2,2019
2019-07-07 14:00:00,74.2,2019
2019-07-07 15:00:00,74.4,2019
2019-07-07 16:00:00,74.3,2019
2019-07-07 17:00:00,73.4,2019
2019-07-07 18:00:00,71.9,2019
2019-07-07 19:00:00,71.5,2019
2019-07-07 20:00:00,70.5,2019
2019-07-07 21:00:00,70.8,2019
